Index,Value
213,8.6
214,8.0
215,0.0
216,17.159451965912112
217,17.159451965912112
218,16.489055984274504
219,15.963258246151298
220,15.963258246151298
221,15.19995087437679
222,14.621442051514718
223,14.621442051514718
224,13.816081538636036
225,13.21608153863604
226,13.21608153863604
227,12.410721025757361
228,11.81072102575736
229,11.81072102575736
230,11.005360512878678
231,10.40536051287868
232,10.40536051287868
233,9.600000000000001
234,9.000000000000002
235,0.0
236,16.861869041128106
237,16.861869041128106
238,16.15356391911307
239,15.594659476119084
240,15.594659476119084
241,14.810855164336898
242,14.216081538636036
243,14.216081538636036
244,13.41072102575736
245,12.810721025757358
246,12.810721025757358
247,12.005360512878681
248,11.40536051287868
249,11.40536051287868
250,10.600000000000003
251,10.000000000000002
252,0.0
253,17.74482145489372
254,17.74482145489372
255,17.08447235708711
256,16.560172480103937
257,16.560172480103937
258,15.798422517406653
259,15.216081538636036
260,15.216081538636036
261,14.41072102575736
262,13.81072102575736
263,13.81072102575736
264,13.00536051287868
265,12.405360512878682
266,12.405360512878682
267,11.599999999999998
268,11.0
269,0.0
270,18.54106162366418
271,18.54106162366418
272,17.96528785181834
273,17.494582426941854
274,17.494582426941854
275,16.772799643422427
276,16.216081538636036
277,16.216081538636036
278,15.41072102575736
279,14.810721025757356
280,14.810721025757356
281,14.005360512878681
282,13.40536051287868
283,13.40536051287868
284,12.600000000000001
285,12.000000000000002
286,0.0
287,18.318267951251304
288,18.318267951251304
289,17.685368729440732
290,17.163817795644636
291,17.163817795644636
292,16.40041600660079
293,15.810721025757356
294,15.810721025757356
295,15.005360512878678
296,14.40536051287868
297,14.40536051287868
298,13.599999999999998
299,13.0
300,0.0
301,19.110665831950417
302,19.110665831950417
303,18.555403751901515
304,18.091755069333605
305,18.091755069333605
306,17.374886248554695
307,16.81072102575736
308,16.81072102575736
309,16.00536051287868
310,15.405360512878678
311,15.405360512878678
312,14.599999999999998
313,14.0
314,0.0
315,19.76186774638866
316,19.76186774638866
317,19.339855872708643
318,18.959852798793776
319,18.959852798793776
320,18.322528566494107
321,17.81072102575736
322,17.81072102575736
323,17.00536051287868
324,16.40536051287868
325,16.40536051287868
326,15.600000000000001
327,15.0
328,0.0
329,19.65535485676754
330,19.65535485676754
331,19.158688848978937
332,18.707670834191642
333,18.707670834191642
334,17.984824461590815
335,17.40536051287868
336,17.40536051287868
337,16.6
338,16.0
339,0.0
340,20.29654437811858
341,20.29654437811858
342,19.89501083222266
343,19.555423445296448
344,19.555423445296448
345,18.931788410302946
346,18.40536051287868
347,18.40536051287868
348,17.599999999999998
349,17.000000000000004
350,0.0
351,20.72768990064393
352,20.72768990064393
353,20.478500943606033
354,20.287144205151474
355,20.287144205151474
356,19.791252359015076
357,19.40536051287868
358,19.40536051287868
359,18.600000000000005
360,18.000000000000004
361,0.0
362,20.790625000000002
363,20.790625000000002
364,20.4275
365,20.2
366,20.2
367,19.5
368,19.000000000000004
369,0.0
370,20.984375
371,20.984375
372,20.912499999999998
373,20.875
374,20.875
375,20.300000000000004
376,20.000000000000004
377,0.0
378,21.0
379,21.0
380,21.0
381,21.0
382,21.0
383,21.0
384,21.0
385,0.0
